"Country","Date","RelativeTimeSpentInRetailAndRecreation","RelativeTimeSpentInGroceryAndPharmacy","RelativeTimeSpentInParks","RelativeTimeSpentInTransitStations","RelativeTimeSpentInWorkplaces","RelativeTimeSpentInResidents","IsoCode","Continent","NewCases","NewDeaths","PeopleVaccinated","PeopleFullyVaccinated","TotalBoosterVaccines","StringencyIndex","Population"
"Lithuania","2021-12-08",-16,43,11,-12,-2,3,"LTU","Europe",2079,15,1885721,1799382,400081,46.3,2689862
"Lithuania","2021-12-09",-16,41,2,-11,-3,3,"LTU","Europe",1687,19,1887730,1801803,416854,46.3,2689862
"Lithuania","2021-12-10",-15,46,23,-6,-1,2,"LTU","Europe",1729,13,1889941,1804506,435105,46.3,2689862
"Lithuania","2021-12-11",-10,45,33,-5,17,-1,"LTU","Europe",1720,23,1890402,1804907,438902,46.3,2689862
"Lithuania","2021-12-12",-10,48,43,-5,18,0,"LTU","Europe",1449,18,1890595,1805045,440978,46.3,2689862
"Lithuania","2021-12-13",-12,47,22,-8,-1,2,"LTU","Europe",831,15,1892454,1807251,453485,46.3,2689862
"Lithuania","2021-12-14",-12,49,12,-4,0,2,"LTU","Europe",1518,32,1894038,1809098,467173,46.3,2689862
"Lithuania","2021-12-15",-8,54,22,-4,-1,1,"LTU","Europe",2215,18,1895855,1810971,481980,46.3,2689862
"Lithuania","2021-12-16",-6,52,20,0,-1,1,"LTU","Europe",1957,20,1898037,1813233,498653,46.3,2689862
"Lithuania","2021-12-17",-11,47,30,1,0,1,"LTU","Europe",1619,10,1900848,1815728,515601,46.3,2689862
"Lithuania","2021-12-18",-7,49,26,-1,20,-1,"LTU","Europe",1724,28,1901733,1816120,519221,46.3,2689862
"Lithuania","2021-12-19",-3,56,36,0,22,0,"LTU","Europe",1359,22,1902114,1816272,521301,50,2689862
"Lithuania","2021-12-20",0,63,22,1,-3,1,"LTU","Europe",624,24,1904309,1818586,534070,50,2689862
"Lithuania","2021-12-21",4,72,27,7,-2,1,"LTU","Europe",1453,26,1906285,1820535,547453,50,2689862
"Lithuania","2021-12-22",10,86,33,8,-4,1,"LTU","Europe",1722,31,1908064,1822428,561588,50,2689862
"Lithuania","2021-12-23",10,98,28,14,-12,2,"LTU","Europe",1772,23,1909674,1824216,575373,50,2689862
"Lithuania","2021-12-24",-51,30,34,-40,-81,16,"LTU","Europe",1581,26,1909709,1824228,575617,50,2689862
"Lithuania","2021-12-25",-76,-71,61,-50,-54,1,"LTU","Europe",1255,16,,,,50,2689862
"Lithuania","2021-12-26",-35,12,100,-17,-12,-4,"LTU","Europe",828,22,1909748,1824266,575879,50,2689862
"Lithuania","2021-12-27",-9,40,60,-18,-32,8,"LTU","Europe",651,17,1911614,1826754,593282,50,2689862
"Lithuania","2021-12-28",-8,45,53,-16,-29,8,"LTU","Europe",1599,24,1913462,1828312,612844,50,2689862
"Lithuania","2021-12-29",-5,54,61,-18,-29,8,"LTU","Europe",2062,22,1915404,1830028,631175,50,2689862
"Lithuania","2021-12-30",-2,74,53,-14,-32,8,"LTU","Europe",1763,23,1917082,1831439,646302,50,2689862
"Lithuania","2021-12-31",-24,67,61,-26,-46,11,"LTU","Europe",1942,14,1917806,1832173,652033,50,2689862
"Lithuania","2022-01-01",-71,-59,23,-50,-56,6,"LTU","Europe",2095,16,,,,53.7,2689862
"Lithuania","2022-01-02",-32,22,-6,-26,-5,3,"LTU","Europe",1192,17,1917810,1832177,652143,53.7,2689862
"Lithuania","2022-01-03",-23,36,12,-22,-20,9,"LTU","Europe",1244,19,1919448,1833812,666891,53.7,2689862
"Lithuania","2022-01-04",-19,41,23,-18,-17,7,"LTU","Europe",2315,23,1921188,1835246,684216,53.7,2689862
"Lithuania","2022-01-05",-17,42,32,-19,-16,7,"LTU","Europe",3097,13,1923045,1836997,703028,53.7,2689862
"Lithuania","2022-01-06",-19,38,14,-19,-16,7,"LTU","Europe",3267,18,1925101,1839069,721926,53.7,2689862
"Lithuania","2022-01-07",-23,37,26,-19,-16,7,"LTU","Europe",3598,11,1927221,1841494,741245,53.7,2689862
"Lithuania","2022-01-08",-22,35,28,-19,5,2,"LTU","Europe",3366,20,1927690,1842208,744833,53.7,2689862
"Lithuania","2022-01-09",-24,35,49,-18,13,2,"LTU","Europe",2533,19,1927897,1842533,746726,53.7,2689862
"Lithuania","2022-01-10",-21,41,20,-15,-4,4,"LTU","Europe",1938,11,1929423,1844245,760515,53.7,2689862
"Lithuania","2022-01-11",-21,42,14,-15,-4,4,"LTU","Europe",2778,11,1930552,1845612,773160,53.7,2689862
"Lithuania","2022-01-12",-23,40,13,-19,-5,5,"LTU","Europe",4923,25,1931722,1846972,785391,53.7,2689862
"Lithuania","2022-01-13",-24,37,3,-16,-5,5,"LTU","Europe",4028,13,1933034,1848292,797174,53.7,2689862
"Lithuania","2022-01-14",-26,37,2,-18,-4,5,"LTU","Europe",4009,15,1934458,1849222,810059,53.7,2689862
"Lithuania","2022-01-15",-22,35,16,-21,9,2,"LTU","Europe",4059,25,1934848,1849411,812687,53.7,2689862
"Lithuania","2022-01-16",-27,31,20,-24,12,2,"LTU","Europe",3882,11,1934927,1849466,813457,53.7,2689862
"Lithuania","2022-01-17",-29,27,-3,-21,-7,5,"LTU","Europe",2681,6,1935739,1850579,821293,53.7,2689862
"Lithuania","2022-01-18",-23,39,21,-15,-6,4,"LTU","Europe",4755,21,1936469,1851775,829100,53.7,2689862
"Lithuania","2022-01-19",-25,39,14,-20,-7,5,"LTU","Europe",6466,15,1937170,1852926,836643,53.7,2689862
"Lithuania","2022-01-20",-27,34,-5,-19,-8,6,"LTU","Europe",7251,12,1937941,1853988,844440,53.7,2689862
"Lithuania","2022-01-21",-32,34,2,-19,-8,7,"LTU","Europe",6611,19,1938852,1854986,853140,53.7,2689862
"Lithuania","2022-01-22",-27,32,22,-18,7,3,"LTU","Europe",5935,21,1938980,1855115,854167,53.7,2689862
"Lithuania","2022-01-23",-28,32,59,-19,9,1,"LTU","Europe",6938,10,1938985,1855128,854302,53.7,2689862
"Lithuania","2022-01-24",-28,33,10,-22,-10,6,"LTU","Europe",3942,4,1939579,1855988,859656,53.7,2689862
"Lithuania","2022-01-25",-26,37,16,-19,-10,6,"LTU","Europe",5293,20,1940119,1856884,864962,53.7,2689862
"Lithuania","2022-01-26",-25,37,20,-20,-10,6,"LTU","Europe",10301,16,1940685,1857966,870403,53.7,2689862
"Lithuania","2022-01-27",-29,31,-5,-21,-11,7,"LTU","Europe",11433,17,1941260,1859060,876142,53.7,2689862
"Lithuania","2022-01-28",-30,33,1,-23,-11,8,"LTU","Europe",11766,14,1941945,1860462,882562,53.7,2689862
"Lithuania","2022-01-29",-29,29,29,-23,5,3,"LTU","Europe",12517,16,1942064,1860688,883252,53.7,2689862
"Lithuania","2022-01-30",-36,21,-8,-30,7,3,"LTU","Europe",9708,15,1942072,1860703,883372,53.7,2689862
"Lithuania","2022-01-31",-31,29,8,-20,-12,7,"LTU","Europe",5995,12,1942419,1861427,885854,53.7,2689862
"Lithuania","2022-02-01",-29,32,8,-20,-11,7,"LTU","Europe",9172,26,1942789,1862107,888037,53.7,2689862
"Lithuania","2022-02-02",-29,33,13,-22,-11,7,"LTU","Europe",12916,19,1943165,1862822,890279,53.7,2689862
"Lithuania","2022-02-03",-28,32,9,-20,-12,7,"LTU","Europe",12607,19,1943455,1863567,892478,53.7,2689862
"Lithuania","2022-02-04",-30,34,9,-22,-11,8,"LTU","Europe",12961,16,1943838,1864440,894981,53.7,2689862
"Lithuania","2022-02-05",-29,28,-3,-27,6,4,"LTU","Europe",12968,17,1943893,1864583,895236,20.37,2689862
"Lithuania","2022-02-06",-32,23,-6,-28,7,3,"LTU","Europe",9477,17,1943901,1864594,895320,20.37,2689862
"Lithuania","2022-02-07",-27,29,7,-21,-11,7,"LTU","Europe",6592,13,1944087,1865002,896442,20.37,2689862
"Lithuania","2022-02-08",-26,32,3,-19,-10,6,"LTU","Europe",8605,15,1944234,1865382,897611,20.37,2689862
"Lithuania","2022-02-09",-23,35,10,-20,-11,6,"LTU","Europe",11983,17,1944406,1865811,898843,20.37,2689862
"Lithuania","2022-02-10",-21,39,9,-15,-11,6,"LTU","Europe",10758,15,1944577,1866251,899980,20.37,2689862
"Lithuania","2022-02-11",-22,39,16,-13,-9,5,"LTU","Europe",9940,16,1944837,1866851,901469,20.37,2689862
"Lithuania","2022-02-12",-18,37,32,-14,9,0,"LTU","Europe",10369,28,1944858,1866913,901595,20.37,2689862
"Lithuania","2022-02-13",-17,39,55,-13,11,0,"LTU","Europe",8000,24,1944866,1866927,901648,20.37,2689862
"Lithuania","2022-02-14",-6,56,40,-13,-18,5,"LTU","Europe",4270,20,1945022,1867276,902358,20.37,2689862
"Lithuania","2022-02-15",-13,46,36,-13,-19,4,"LTU","Europe",6710,38,1945162,1867634,903299,20.37,2689862
"Lithuania","2022-02-16",-27,24,102,-33,-74,19,"LTU","Europe",8562,28,1945162,1867634,903300,20.37,2689862
"Lithuania","2022-02-17",-25,27,-9,-23,-19,7,"LTU","Europe",6874,10,1945346,1868146,904247,20.37,2689862
"Lithuania","2022-02-18",-24,36,13,-20,-17,7,"LTU","Europe",5716,9,1945552,1868693,905302,20.37,2689862
"Lithuania","2022-02-19",-28,24,-17,-27,8,3,"LTU","Europe",8368,17,1945572,1868745,905384,20.37,2689862
"Lithuania","2022-02-20",-22,32,20,-18,13,1,"LTU","Europe",5688,15,1945576,1868756,905424,20.37,2689862
"Lithuania","2022-02-21",-23,34,4,-17,-5,5,"LTU","Europe",3510,16,1945719,1868998,906079,20.37,2689862
"Lithuania","2022-02-22",-23,37,3,-15,-4,4,"LTU","Europe",5899,26,1945849,1869208,906688,20.37,2689862
"Lithuania","2022-02-23",-21,39,20,-16,-4,4,"LTU","Europe",7913,23,1945945,1869430,907328,17.59,2689862
"Lithuania","2022-02-24",-20,43,37,-8,-4,3,"LTU","Europe",6492,20,1946061,1869687,907971,17.59,2689862
"Lithuania","2022-02-25",-26,42,22,-14,-2,4,"LTU","Europe",5675,32,1946207,1870011,908816,17.59,2689862
"Lithuania","2022-02-26",-23,37,64,-13,14,0,"LTU","Europe",5372,19,1946217,1870040,908866,17.59,2689862
"Lithuania","2022-02-27",-20,38,90,-9,17,-1,"LTU","Europe",3609,23,1946224,1870049,908926,17.59,2689862
"Lithuania","2022-02-28",-21,41,43,-13,-2,3,"LTU","Europe",2035,11,1946310,1870203,909369,17.59,2689862
"Lithuania","2022-03-01",-23,38,48,-10,0,3,"LTU","Europe",4590,,1946391,1870330,909782,17.59,2689862
"Lithuania","2022-03-02",-22,39,49,-13,-1,3,"LTU","Europe",6079,21,1946473,1870458,910188,17.59,2689862
"Lithuania","2022-03-03",-23,38,23,-13,-2,3,"LTU","Europe",5346,66,1946564,1870588,910670,17.59,2689862
"Lithuania","2022-03-04",-25,37,39,-10,0,4,"LTU","Europe",5241,,1946776,1870808,911378,17.59,2689862
"Lithuania","2022-03-05",-21,35,70,-8,15,1,"LTU","Europe",4802,22,1946789,1870823,911435,17.59,2689862
"Lithuania","2022-03-06",-22,36,74,-8,17,1,"LTU","Europe",3212,9,1946797,1870830,911499,17.59,2689862
"Lithuania","2022-03-07",-22,40,28,-14,-1,4,"LTU","Europe",2404,16,1946869,1870955,911961,17.59,2689862
"Lithuania","2022-03-08",-15,55,34,-6,0,3,"LTU","Europe",4740,20,1946958,1871050,912418,17.59,2689862
"Lithuania","2022-03-09",-21,38,31,-12,-1,5,"LTU","Europe",6000,14,1947067,1871145,912924,17.59,2689862
"Lithuania","2022-03-10",-10,55,43,-1,-3,2,"LTU","Europe",5634,37,1947206,1871328,913620,17.59,2689862
"Lithuania","2022-03-11",-33,23,105,-23,-72,18,"LTU","Europe",5578,8,1947207,1871329,913622,17.59,2689862
"Lithuania","2022-03-12",-25,30,49,-8,7,3,"LTU","Europe",3125,17,1947216,1871337,913671,17.59,2689862
"Lithuania","2022-03-13",-19,41,101,1,20,-1,"LTU","Europe",2636,10,1947226,1871345,913750,17.59,2689862
"Lithuania","2022-03-14",-19,39,63,-7,0,5,"LTU","Europe",2187,8,1947370,1871500,914213,17.59,2689862
"Lithuania","2022-03-15",-16,42,65,-3,1,4,"LTU","Europe",4595,17,1947515,1871601,914725,17.59,2689862
"Lithuania","2022-03-16",-16,43,67,-6,1,4,"LTU","Europe",0,0,1947603,1871691,915224,17.59,2689862
"Lithuania","2022-03-17",-17,40,45,-4,0,4,"LTU","Europe",11608,33,1947705,1871795,915703,17.59,2689862
"Lithuania","2022-03-18",-20,39,60,-4,2,4,"LTU","Europe",4649,12,1947842,1871940,916361,17.59,2689862
"Lithuania","2022-03-19",-16,39,78,2,19,0,"LTU","Europe",4450,12,1947859,1871949,916398,17.59,2689862
"Lithuania","2022-03-20",-12,47,116,9,23,-1,"LTU","Europe",2671,12,1947863,1871957,916455,17.59,2689862
"Lithuania","2022-03-21",-17,40,79,-4,1,4,"LTU","Europe",1852,8,1947941,1872034,916835,17.59,2689862
"Lithuania","2022-03-22",-16,43,80,-1,2,3,"LTU","Europe",3737,15,1948014,1872113,917217,17.59,2689862
"Lithuania","2022-03-23",-16,43,73,-5,2,3,"LTU","Europe",4675,18,1948092,1872191,917642,17.59,2689862
"Lithuania","2022-03-24",-18,39,57,-4,1,3,"LTU","Europe",3965,19,1948178,1872265,918153,17.59,2689862
"Lithuania","2022-03-25",-20,41,76,-3,2,3,"LTU","Europe",3426,16,1948340,1872398,918762,17.59,2689862
"Lithuania","2022-03-26",-19,36,41,-4,16,1,"LTU","Europe",3252,13,1948352,1872407,918802,17.59,2689862
"Lithuania","2022-03-27",-19,37,44,0,20,1,"LTU","Europe",2002,1,1948363,1872413,918856,17.59,2689862
"Lithuania","2022-03-28",-21,35,47,-9,1,4,"LTU","Europe",1107,23,1948461,1872503,919252,17.59,2689862
"Lithuania","2022-03-29",-19,38,44,-7,2,4,"LTU","Europe",2641,17,1948549,1872581,919714,17.59,2689862
"Lithuania","2022-03-30",-18,38,46,-8,2,4,"LTU","Europe",3203,8,1948634,1872679,920244,17.59,2689862
"Lithuania","2022-03-31",-18,38,42,-2,2,3,"LTU","Europe",2878,10,1948755,1872789,920769,17.59,2689862
"Lithuania","2022-04-01",-22,37,42,-5,3,3,"LTU","Europe",2593,12,1948894,1872870,921289,17.59,2689862
"Lithuania","2022-04-02",-19,35,36,-1,17,1,"LTU","Europe",1994,11,1948894,1872873,921297,17.59,2689862
"Lithuania","2022-04-03",-15,42,75,2,21,0,"LTU","Europe",1523,8,1948896,1872879,921343,17.59,2689862
"Lithuania","2022-04-04",-23,32,32,-12,2,4,"LTU","Europe",790,6,1948971,1872982,921734,17.59,2689862
"Lithuania","2022-04-05",-22,36,24,-11,2,4,"LTU","Europe",1808,12,1949061,1873078,922133,17.59,2689862
"Lithuania","2022-04-06",-18,40,42,-7,3,4,"LTU","Europe",2251,11,1949153,1873152,922540,17.59,2689862
"Lithuania","2022-04-07",-16,41,51,-1,2,3,"LTU","Europe",1624,8,1949252,1873226,922966,17.59,2689862
"Lithuania","2022-04-08",-16,45,43,-2,3,3,"LTU","Europe",1540,10,1949364,1873318,923487,17.59,2689862
"Lithuania","2022-04-09",-10,46,56,7,20,0,"LTU","Europe",1547,7,1949381,1873335,923518,17.59,2689862
"Lithuania","2022-04-10",-10,51,56,9,24,1,"LTU","Europe",933,8,1949386,1873346,923582,17.59,2689862
"Lithuania","2022-04-11",-11,50,64,0,3,3,"LTU","Europe",674,6,1949460,1873406,923893,17.59,2689862
"Lithuania","2022-04-12",-7,56,87,7,4,1,"LTU","Europe",1376,7,1949534,1873491,924183,17.59,2689862
"Lithuania","2022-04-13",-6,57,100,6,3,1,"LTU","Europe",1593,6,1949616,1873564,924543,17.59,2689862
"Lithuania","2022-04-14",-5,58,84,9,2,1,"LTU","Europe",1310,9,1949714,1873648,924913,17.59,2689862
"Lithuania","2022-04-15",-11,62,54,6,0,3,"LTU","Europe",1168,7,1949818,1873749,925326,17.59,2689862
"Lithuania","2022-04-16",-17,68,53,4,12,0,"LTU","Europe",1141,7,1949818,1873749,925332,17.59,2689862
"Lithuania","2022-04-17",-63,-47,161,-14,-22,-5,"LTU","Europe",679,7,1949820,1873751,925344,17.59,2689862
"Lithuania","2022-04-18",-34,21,187,-24,-82,12,"LTU","Europe",414,5,1949820,1873756,925352,17.59,2689862
"Lithuania","2022-04-19",-15,36,60,-1,-11,4,"LTU","Europe",384,4,1949915,1873858,925745,17.59,2689862
"Lithuania","2022-04-20",-8,46,87,3,-10,3,"LTU","Europe",1068,6,1950004,1873942,926126,17.59,2689862
"Lithuania","2022-04-21",-7,46,85,6,-10,3,"LTU","Europe",1168,9,1950087,1874025,926496,17.59,2689862
"Lithuania","2022-04-22",-11,46,110,6,-9,2,"LTU","Europe",1031,4,1950209,1874142,926963,17.59,2689862
"Lithuania","2022-04-23",-13,44,47,7,17,0,"LTU","Europe",727,7,1950225,1874150,926993,17.59,2689862
"Lithuania","2022-04-24",-13,46,42,10,22,0,"LTU","Europe",443,10,1950233,1874156,927024,17.59,2689862
"Lithuania","2022-04-25",-13,47,74,3,3,2,"LTU","Europe",256,9,1950294,1874215,927296,,2689862
"Lithuania","2022-04-26",-9,50,98,9,5,0,"LTU","Europe",771,7,1950363,1874286,927577,,2689862
"Lithuania","2022-04-27",-7,53,95,7,5,1,"LTU","Europe",850,1,1950444,1874357,927841,,2689862
"Lithuania","2022-04-28",-7,49,87,10,4,0,"LTU","Europe",622,5,1950516,1874429,928092,,2689862
"Lithuania","2022-04-29",-10,52,101,9,5,-1,"LTU","Europe",558,5,1950606,1874537,928462,,2689862
"Lithuania","2022-04-30",-6,58,138,21,24,-6,"LTU","Europe",520,4,1950613,1874553,928496,,2689862
"Lithuania","2022-05-01",-2,76,141,27,23,-7,"LTU","Europe",236,4,1950615,1874558,928515,,2689862
"Lithuania","2022-05-02",-10,46,122,5,5,1,"LTU","Europe",106,7,1950660,1874630,928702,,2689862
"Lithuania","2022-05-03",-11,48,81,6,6,1,"LTU","Europe",242,3,1950725,1874708,928933,,2689862
"Lithuania","2022-05-04",-7,51,109,7,6,0,"LTU","Europe",216,3,1950780,1874784,929136,,2689862
"Lithuania","2022-05-05",-9,48,89,8,5,0,"LTU","Europe",190,0,1950858,1874861,929370,,2689862
"Luxembourg","2021-12-01",-12,12,-10,-13,-17,7,"LUX","Europe",585,1,447626,,81877,46.3,634814
"Luxembourg","2021-12-02",-7,15,14,-10,-15,6,"LUX","Europe",570,3,448332,,86639,46.3,634814
"Luxembourg","2021-12-03",-9,18,22,-10,-18,8,"LUX","Europe",438,1,449057,,91895,46.3,634814
"Luxembourg","2021-12-04",-3,20,41,-4,3,3,"LUX","Europe",0,0,449669,,94429,46.3,634814
"Luxembourg","2021-12-05",8,60,34,-11,7,2,"LUX","Europe",0,0,449674,,94515,46.3,634814
"Luxembourg","2021-12-06",-6,13,9,-16,-24,9,"LUX","Europe",935,5,450356,,97220,46.3,634814
"Luxembourg","2021-12-07",-6,17,15,-11,-16,7,"LUX","Europe",199,3,451245,,102191,46.3,634814
"Luxembourg","2021-12-08",-9,15,6,-13,-15,7,"LUX","Europe",666,1,451955,,107722,46.3,634814
"Luxembourg","2021-12-09",-9,12,7,-15,-13,7,"LUX","Europe",486,0,452735,,113017,46.3,634814
"Luxembourg","2021-12-10",-13,13,20,-12,-16,8,"LUX","Europe",369,1,453607,,119196,46.3,634814
"Luxembourg","2021-12-11",-3,21,56,1,9,3,"LUX","Europe",0,0,454255,,122370,46.3,634814
"Luxembourg","2021-12-12",13,64,51,-9,14,2,"LUX","Europe",0,0,454377,,122727,46.3,634814
"Luxembourg","2021-12-13",-5,15,14,-12,-16,7,"LUX","Europe",871,5,454950,,125533,46.3,634814
"Luxembourg","2021-12-14",-2,19,19,-10,-15,6,"LUX","Europe",211,1,455622,,131377,46.3,634814
"Luxembourg","2021-12-15",-5,17,6,-12,-15,6,"LUX","Europe",711,0,456312,,138273,46.3,634814
"Luxembourg","2021-12-16",-1,20,27,-10,-14,5,"LUX","Europe",537,1,456952,,145613,46.3,634814
"Luxembourg","2021-12-17",-4,20,31,-9,-19,7,"LUX","Europe",349,1,457783,,153058,46.3,634814
"Luxembourg","2021-12-18",-7,18,39,0,-1,2,"LUX","Europe",0,0,458358,,156456,46.3,634814
"Luxembourg","2021-12-19",19,60,60,1,12,1,"LUX","Europe",0,0,458366,,156581,46.3,634814
"Luxembourg","2021-12-20",5,24,18,-27,-44,11,"LUX","Europe",921,5,458943,,159979,46.3,634814
"Luxembourg","2021-12-21",6,29,24,-25,-44,10,"LUX","Europe",229,1,459757,,166754,46.3,634814
"Luxembourg","2021-12-22",1,34,-5,-28,-46,11,"LUX","Europe",600,2,460270,,173502,46.3,634814
"Luxembourg","2021-12-23",3,50,7,-27,-49,11,"LUX","Europe",582,1,460981,,179930,46.3,634814
"Luxembourg","2021-12-24",-37,12,-34,-46,-64,17,"LUX","Europe",543,0,461306,,183260,46.3,634814
"Luxembourg","2021-12-25",-86,-92,-28,-49,-61,10,"LUX","Europe",0,0,461306,,183274,46.3,634814
"Luxembourg","2021-12-26",-58,-76,4,-13,-21,3,"LUX","Europe",0,0,461306,,183332,46.3,634814
"Luxembourg","2021-12-27",-10,14,16,-37,-63,17,"LUX","Europe",734,3,461795,,186614,46.3,634814
"Luxembourg","2021-12-28",-11,15,13,-39,-61,17,"LUX","Europe",486,0,462589,,193193,46.3,634814
"Luxembourg","2021-12-29",-16,20,-4,-39,-61,17,"LUX","Europe",1053,1,463306,,199642,46.3,634814
"Luxembourg","2021-12-30",-9,41,15,-37,-60,16,"LUX","Europe",1230,1,464054,,205495,46.3,634814
"Luxembourg","2021-12-31",-38,11,33,-45,-65,19,"LUX","Europe",1280,3,464417,,208854,46.3,634814
"Luxembourg","2022-01-01",-82,-91,18,-31,-56,12,"LUX","Europe",0,0,,,,55.56,634814
"Luxembourg","2022-01-02",-29,13,46,5,-2,4,"LUX","Europe",0,0,464417,,208877,55.56,634814
"Luxembourg","2022-01-03",-16,13,-23,-27,-31,13,"LUX","Europe",1592,2,464902,,212086,55.56,634814
"Luxembourg","2022-01-04",-19,11,-24,-29,-29,12,"LUX","Europe",877,1,465678,,218625,55.56,634814
"Luxembourg","2022-01-05",-23,8,-26,-28,-29,13,"LUX","Europe",2131,2,466335,,225435,55.56,634814
"Luxembourg","2022-01-06",-21,10,-7,-25,-26,12,"LUX","Europe",1932,1,467052,,232131,55.56,634814
"Luxembourg","2022-01-07",-28,4,-28,-28,-27,15,"LUX","Europe",1905,1,467863,,239131,55.56,634814
"Luxembourg","2022-01-08",-23,7,-29,-19,-4,8,"LUX","Europe",0,0,468337,,242181,55.56,634814
"Luxembourg","2022-01-09",-16,28,-13,-20,9,6,"LUX","Europe",0,0,468340,,242215,55.56,634814
"Luxembourg","2022-01-10",-20,3,-10,-25,-21,11,"LUX","Europe",3836,8,468859,,246055,55.56,634814
"Luxembourg","2022-01-11",-19,6,-6,-20,-22,10,"LUX","Europe",962,0,469674,,253953,55.56,634814
"Luxembourg","2022-01-12",-23,4,-17,-23,-22,11,"LUX","Europe",1924,0,470346,,261728,55.56,634814
"Luxembourg","2022-01-13",-20,6,-5,-21,-21,10,"LUX","Europe",2312,1,471190,,269498,55.56,634814
"Luxembourg","2022-01-14",-21,8,-1,-19,-23,12,"LUX","Europe",2103,3,471945,,277693,55.56,634814
"Luxembourg","2022-01-15",-18,12,-12,-14,-1,7,"LUX","Europe",0,0,472380,,281306,55.56,634814
"Luxembourg","2022-01-16",-27,9,-17,-28,1,6,"LUX","Europe",0,0,472382,,281322,55.56,634814
"Luxembourg","2022-01-17",-18,5,-9,-23,-22,11,"LUX","Europe",4425,4,472711,,284903,55.56,634814
"Luxembourg","2022-01-18",-17,6,-2,-20,-23,10,"LUX","Europe",1327,2,473204,,292277,55.56,634814
"Luxembourg","2022-01-19",-23,3,-23,-24,-24,11,"LUX","Europe",2552,1,473503,,299375,55.56,634814
"Luxembourg","2022-01-20",-20,3,-11,-22,-21,11,"LUX","Europe",3070,0,473872,,305758,55.56,634814
"Luxembourg","2022-01-21",-21,8,-6,-21,-24,13,"LUX","Europe",2856,2,474240,,312961,55.56,634814
"Luxembourg","2022-01-22",-18,9,-11,-12,-2,6,"LUX","Europe",0,0,474494,,316790,55.56,634814
"Luxembourg","2022-01-23",-23,11,5,-23,0,5,"LUX","Europe",0,0,,,,55.56,634814
"Luxembourg","2022-01-24",-16,3,12,-22,-23,11,"LUX","Europe",5497,2,474704,,319135,55.56,634814
"Luxembourg","2022-01-25",-17,6,-3,-21,-23,10,"LUX","Europe",1714,0,475042,,322721,55.56,634814
"Luxembourg","2022-01-26",-22,4,-17,-24,-23,11,"LUX","Europe",3073,1,475225,,325549,55.56,634814
"Luxembourg","2022-01-27",-19,4,-12,-23,-21,10,"LUX","Europe",3029,1,475529,,328334,55.56,634814
"Luxembourg","2022-01-28",-18,8,-5,-19,-22,11,"LUX","Europe",2552,1,475788,,332322,55.56,634814
"Luxembourg","2022-01-29",-13,13,-23,-11,1,6,"LUX","Europe",0,0,475977,,335144,55.56,634814
"Luxembourg","2022-01-30",-13,18,41,-15,8,3,"LUX","Europe",0,0,,,,55.56,634814
"Luxembourg","2022-01-31",-17,4,-9,-23,-21,10,"LUX","Europe",4550,4,476102,,336769,55.56,634814
"Luxembourg","2022-02-01",-15,7,-11,-19,-20,9,"LUX","Europe",1453,1,476271,,338863,55.56,634814
"Luxembourg","2022-02-02",-19,7,-13,-20,-20,10,"LUX","Europe",2548,3,476413,,340949,55.56,634814
"Luxembourg","2022-02-03",-17,4,-7,-20,-19,9,"LUX","Europe",1994,0,476617,,342930,55.56,634814
"Luxembourg","2022-02-04",-19,7,-9,-17,-20,11,"LUX","Europe",1978,2,476795,,345659,55.56,634814
"Luxembourg","2022-02-05",-12,12,5,-3,4,4,"LUX","Europe",0,0,476953,,347745,55.56,634814
"Luxembourg","2022-02-06",-30,4,-47,-30,-2,6,"LUX","Europe",0,0,,,,55.56,634814
"Luxembourg","2022-02-07",-12,5,17,-19,-22,9,"LUX","Europe",3030,6,477045,,349005,55.56,634814
"Luxembourg","2022-02-08",-12,6,-1,-18,-22,8,"LUX","Europe",1112,2,477225,,350790,46.3,634814
"Luxembourg","2022-02-09",-13,5,13,-17,-22,8,"LUX","Europe",1352,0,477329,,352005,46.3,634814
"Luxembourg","2022-02-10",-13,7,-8,-19,-21,8,"LUX","Europe",1050,2,477495,,353029,46.3,634814
"Luxembourg","2022-02-11",-15,10,6,-16,-24,9,"LUX","Europe",917,1,477654,,354512,46.3,634814
"Luxembourg","2022-02-12",-10,10,32,-1,1,1,"LUX","Europe",0,0,477842,,355530,46.3,634814
"Luxembourg","2022-02-13",-6,17,65,-4,5,0,"LUX","Europe",0,0,,,,46.3,634814
"Luxembourg","2022-02-14",-1,11,-1,-24,-35,9,"LUX","Europe",1437,7,478022,,356308,46.3,634814
"Luxembourg","2022-02-15",-12,2,6,-21,-34,8,"LUX","Europe",552,3,478251,,357032,46.3,634814
"Luxembourg","2022-02-16",-20,-2,-22,-26,-34,10,"LUX","Europe",769,0,478368,,357641,46.3,634814
"Luxembourg","2022-02-17",-17,-2,-10,-24,-32,9,"LUX","Europe",559,3,478502,,358211,46.3,634814
"Luxembourg","2022-02-18",-26,-5,-21,-25,-34,12,"LUX","Europe",636,1,478633,,358858,46.3,634814
"Luxembourg","2022-02-19",-14,7,0,-6,-2,1,"LUX","Europe",0,0,478773,,359603,46.3,634814
"Luxembourg","2022-02-20",-21,10,-30,-16,5,3,"LUX","Europe",0,0,478773,,359611,46.3,634814
"Luxembourg","2022-02-21",-17,1,-10,-19,-18,8,"LUX","Europe",1135,2,478837,,360077,46.3,634814
